paste_count,tab_hidden_count,idle_spike_count,time_per_question,questions_seen,attempt_duration,paste_per_question,tab_per_question,speed,tab_density,paste_density,idle_ratio,suspicious_combo,fast_paste,fast_tab,risk
0,0,0,52.666666666666664,6,316.0,0.0,0.0,0.018987338166961108,0.0,0.0,0.0,0.0,0.0,0.0,0
5,6,0,46.714285714285715,7,327.0,0.7142857142857143,0.8571428571428571,0.021406723246267193,0.018348623292091033,0.01529051941007586,0.0,0.6122448979591837,0.015290516604476567,0.01834861992537188,1
6,4,0,47.714285714285715,7,334.0,0.8571428571428571,0.5714285714285714,0.02095807943992347,0.01197604754562732,0.01796407131844098,0.0,0.48979591836734687,0.017964068091362972,0.011976045394241982,1
1,4,0,23.428571428571427,7,164.0,0.14285714285714285,0.5714285714285714,0.04268290861095365,0.02439024241522912,0.00609756060380728,0.0,0.08163265306122448,0.006097558372993378,0.02439023349197351,1
0,1,0,9.125,8,73.0,0.0,0.125,0.10958892099844275,0.013698628260461882,0.0,0.0,0.0,0.0,0.013698615124805344,0
0,1,0,11.0,7,77.0,0.0,0.14285714285714285,0.09090900826453795,0.012987011300388143,0.0,0.0,0.0,0.0,0.012987001180648277,0
1,3,0,19.0,4,76.0,0.25,0.75,0.05263155124655198,0.03947367901662118,0.013157893005540393,0.0,0.1875,0.013157887811637995,0.039473663434913986,1
2,2,0,63.6,5,318.0,0.4,0.4,0.015723267968039627,0.006289307978323649,0.006289307978323649,0.0,0.16000000000000003,0.006289307187215851,0.006289307187215851,1
0,1,0,59.57142857142857,7,417.0,0.0,0.14285714285714285,0.016786567925516176,0.002398081477264233,0.0,0.0,0.0,0.0,0.0023980811322165964,0
6,7,0,35.5,8,284.0,0.75,0.875,0.02816900614957573,0.02464788645606034,0.02112675981948029,0.0,0.65625,0.021126754612181796,0.024647880380878763,1
0,6,0,29.142857142857142,7,204.0,0.0,0.8571428571428571,0.03431371371588255,0.02941176326412925,0.0,0.0,0.0,0.0,0.029411754613613613,0
6,2,0,26.333333333333332,6,158.0,1.0,0.3333333333333333,0.03797466912354337,0.012658227046947655,0.037974681140842965,0.0,0.3333333333333333,0.03797466912354337,0.012658223041181124,1
3,3,0,25.25,8,202.0,0.375,0.375,0.03960394471130903,0.014851484413292851,0.014851484413292851,0.0,0.140625,0.014851479266740885,0.014851479266740885,1
2,3,0,27.6,5,138.0,0.4,0.6,0.036231870930481545,0.021739128859483415,0.014492752572988944,0.0,0.24,0.014492748372192618,0.021739122558288925,1
6,1,0,26.666666666666668,6,160.0,1.0,0.16666666666666666,0.037499985937505274,0.006249999609375024,0.037499997656250145,0.0,0.16666666666666666,0.037499985937505274,0.0062499976562508785,1
0,1,0,56.8,5,284.0,0.0,0.2,0.01760563070323403,0.0035211266365800485,0.0,0.0,0.0,0.0,0.003521126140646806,0
2,4,0,15.25,4,61.0,0.5,1.0,0.0655737274926377,0.06557375974200659,0.032786879871003295,0.0,0.5,0.03278686374631885,0.0655737274926377,1
11,7,0,6.333333333333333,6,38.0,1.8333333333333333,1.1666666666666667,0.1578944875350197,0.1842104778393479,0.289473608033261,0.0,2.138888888888889,0.2894732271475361,0.184210235457523,2
9,9,0,5.4,5,27.0,1.8,1.8,0.18518484225029214,0.33333320987658893,0.33333320987658893,0.0,3.24,0.33333271605052583,0.33333271605052583,2
4,6,0,37.857142857142854,7,265.0,0.5714285714285714,0.8571428571428571,0.026415087362052395,0.022641508579565716,0.01509433905304381,0.0,0.48979591836734687,0.01509433563545851,0.022641503453187765,1
0,1,0,62.666666666666664,6,376.0,0.0,0.16666666666666666,0.015957444262109956,0.002659574397351745,0.0,0.0,0.0,0.0,0.0026595740436849927,0
1,3,0,28.5,4,114.0,0.25,0.75,0.03508770698676948,0.026315787165281827,0.008771929055093943,0.0,0.1875,0.00877192674669237,0.02631578024007711,1
4,8,0,32.5,8,260.0,0.5,1.0,0.030769221301778057,0.030769229585798866,0.015384614792899433,0.0,0.5,0.015384610650889028,0.030769221301778057,1
3,4,0,24.4,5,122.0,0.6,0.8,0.04098358976082387,0.032786882558452246,0.024590161918839188,0.0,0.48,0.02459015385649432,0.0327868718086591,1
6,8,0,6.0,5,30.0,1.2,1.6,0.16666638888935187,0.2666665777778074,0.19999993333335556,0.0,1.92,0.19999966666722224,0.266666222222963,2
2,8,0,23.25,8,186.0,0.25,1.0,0.04301073418893153,0.043010750375766106,0.010752687593941527,0.0,0.25,0.010752683547232883,0.04301073418893153,1
0,3,0,32.75,4,131.0,0.0,0.75,0.030534341821575012,0.022900761610628883,0.0,0.0,0.0,0.0,0.02290075636618126,0
0,0,0,56.5,4,226.0,0.0,0.0,0.017699111911661607,0.0,0.0,0.0,0.0,0.0,0.0,0
1,5,0,27.4,5,137.0,0.2,1.0,0.03649633704513247,0.036496347700996516,0.007299269540199303,0.0,0.2,0.007299267409026495,0.03649633704513247,1
2,3,0,24.5,6,147.0,0.3333333333333333,0.5,0.04081630987089393,0.02040816187699579,0.013605441251330527,0.0,0.16666666666666666,0.013605436623631308,0.020408154935446964,1
2,5,0,50.25,4,201.0,0.5,1.25,0.019900493552140585,0.024875620652954195,0.009950248261181679,0.0,0.625,0.009950246776070292,0.024875616940175732,1
3,4,0,25.166666666666668,6,151.0,0.5,0.6666666666666666,0.03973508354897342,0.026490064470856656,0.019867548353142493,0.0,0.3333333333333333,0.01986754177448671,0.02649005569931561,1
1,3,0,26.75,4,107.0,0.25,0.75,0.03738316359507903,0.028037380557254153,0.009345793519084718,0.0,0.1875,0.009345790898769758,0.028037372696309272,1
6,3,0,68.85714285714286,7,482.0,0.8571428571428571,0.42857142857142855,0.014522819467640325,0.006224066260911489,0.012448132521822978,0.0,0.36734693877551017,0.012448130972263135,0.006224065486131567,1
0,0,0,64.5,4,258.0,0.0,0.0,0.01550387356529092,0.0,0.0,0.0,0.0,0.0,0.0,0
7,8,0,56.875,8,455.0,0.875,1.0,0.017582414491004044,0.01758241719599083,0.015384615046491978,0.0,0.875,0.015384612679628538,0.017582414491004044,1
6,8,0,5.8,5,29.0,1.2,1.6,0.1724134958388003,0.27586197384069866,0.20689648038052402,0.0,1.92,0.20689619500656037,0.2758615933420805,2
3,4,0,69.8,5,349.0,0.6,0.8,0.014326645511941904,0.011461317723171412,0.00859598829237856,0.0,0.48,0.008595987307165142,0.011461316409553524,1
1,0,0,66.0,4,264.0,0.25,0.0,0.015151512855831386,0.0,0.0037878786443985364,0.0,0.0,0.0037878782139578464,0.0,0
3,1,0,46.0,4,184.0,0.75,0.25,0.021739125708885716,0.005434782313327048,0.016304346939981146,0.0,0.1875,0.016304344281664288,0.005434781427221429,1
0,0,0,61.0,4,244.0,0.0,0.0,0.016393439935501648,0.0,0.0,0.0,0.0,0.0,0.0,0
3,4,0,52.25,4,209.0,0.75,1.0,0.01913875231794214,0.019138755065131335,0.014354066298848502,0.0,0.75,0.014354064238456605,0.01913875231794214,1
9,1,0,26.125,8,209.0,1.125,0.125,0.038277497310048876,0.004784688766282834,0.04306219889654551,0.0,0.140625,0.043062184473804985,0.0047846871637561095,1
0,6,0,19.4,5,97.0,0.0,1.2,0.051546365182285996,0.061855663726220235,0.0,0.0,0.0,0.0,0.061855638218743195,0
5,2,0,18.666666666666668,6,112.0,0.8333333333333334,0.3333333333333333,0.05357139987246435,0.017857141262755245,0.04464285315688811,0.0,0.2777777777777778,0.044642833227053626,0.017857133290821448,1
2,1,0,10.142857142857142,7,71.0,0.2857142857142857,0.14285714285714285,0.09859145209293456,0.014084505058520413,0.028169010117040826,0.0,0.04081632653061224,0.028168986312267014,0.014084493156133507,1
4,1,0,11.375,8,91.0,0.5,0.125,0.08791201062680384,0.010989009781427497,0.043956039125709986,0.0,0.0625,0.04395600531340192,0.01098900132835048,1
2,3,0,9.75,8,78.0,0.25,0.375,0.1025639973702591,0.03846153353057262,0.02564102235371508,0.0,0.09375,0.025640999342564776,0.03846149901384716,1
2,1,0,7.5,4,30.0,0.5,0.25,0.1333331555557926,0.033333322222225924,0.06666664444445185,0.0,0.125,0.0666665777778963,0.03333328888894815,1
2,3,0,25.833333333333332,6,155.0,0.3333333333333333,0.5,0.038709662434969386,0.019354837460978228,0.012903224973985486,0.0,0.16666666666666666,0.01290322081165646,0.019354831217484693,1
3,9,0,57.285714285714285,7,401.0,0.42857142857142855,1.2857142857142858,0.017456356055000188,0.02244388971461622,0.007481296571538739,0.0,0.5510204081632654,0.0074812954521429375,0.022443886356428813,1
2,1,0,12.625,8,101.0,0.25,0.125,0.07920785805318174,0.009900989118713949,0.019801978237427898,0.0,0.03125,0.019801964513295436,0.009900982256647718,1
6,2,0,22.25,8,178.0,0.75,0.25,0.04494380002525842,0.01123595442494638,0.03370786327483914,0.0,0.1875,0.033707850018943816,0.011235950006314605,1
5,7,0,43.75,8,350.0,0.625,0.875,0.022857137632654255,0.019999999428571447,0.014285713877551034,0.0,0.546875,0.01428571102040891,0.019999995428572472,1
7,6,0,6.0,5,30.0,1.4,1.2,0.16666638888935187,0.19999993333335556,0.2333332555555815,0.0,1.68,0.2333329444450926,0.19999966666722224,2
0,0,0,48.2,5,241.0,0.0,0.0,0.020746883662472265,0.0,0.0,0.0,0.0,0.0,0.0,0
3,2,0,30.75,4,123.0,0.75,0.5,0.03252031462753996,0.016260161279661685,0.024390241919492527,0.0,0.375,0.02439023597065497,0.01626015731376998,1
1,1,0,57.166666666666664,6,343.0,0.16666666666666666,0.16666666666666666,0.017492708310313416,0.0029154518100451368,0.0029154518100451368,0.0,0.027777777777777776,0.002915451385052236,0.002915451385052236,0
0,1,0,8.5,6,51.0,0.0,0.16666666666666666,0.11764692041538775,0.01960783929258053,0.0,0.0,0.0,0.0,0.019607820069231292,0
5,1,0,27.0,7,189.0,0.7142857142857143,0.14285714285714285,0.03703702331962099,0.0052910050110579355,0.02645502505528968,0.0,0.10204081632653061,0.026455016656872138,0.005291003331374427,1
0,1,0,62.25,4,249.0,0.0,0.25,0.016064254447509325,0.004016064095740398,0.0,0.0,0.0,0.0,0.004016063611877331,0
0,1,0,57.2,5,286.0,0.0,0.2,0.01748251442613384,0.003496503374248134,0.0,0.0,0.0,0.0,0.0034965028852267685,0
0,0,0,61.4,5,307.0,0.0,0.0,0.01628664229859246,0.0,0.0,0.0,0.0,0.0,0.0,0
2,4,0,25.0,6,150.0,0.3333333333333333,0.6666666666666666,0.0399999840000064,0.026666664888889007,0.013333332444444504,0.0,0.2222222222222222,0.013333328000002132,0.026666656000004264,1
1,4,0,29.5,4,118.0,0.25,1.0,0.033898293593798784,0.033898302212008284,0.008474575553002071,0.0,0.25,0.008474573398449696,0.033898293593798784,1
2,5,0,29.571428571428573,7,207.0,0.2857142857142857,0.7142857142857143,0.03381641368527073,0.024154588205092357,0.009661835282036943,0.0,0.20408163265306123,0.009661832481505922,0.02415458120376481,1
1,0,0,9.625,8,77.0,0.125,0.0,0.10389599595221201,0.0,0.012987011300388143,0.0,0.0,0.012986999494026501,0.0,0
0,0,0,57.42857142857143,7,402.0,0.0,0.0,0.017412932291280447,0.0,0.0,0.0,0.0,0.0,0.0,0
3,7,0,29.166666666666668,6,175.0,0.5,1.1666666666666667,0.034285702530616274,0.03999999771428584,0.01714285616326536,0.0,0.5833333333333334,0.017142851265308137,0.03999998628571899,1
1,1,0,55.5,6,333.0,0.16666666666666666,0.16666666666666666,0.018018014771528867,0.0030030029128227356,0.0030030029128227356,0.0,0.027777777777777776,0.003003002461921478,0.003003002461921478,0
1,0,0,53.2,5,266.0,0.2,0.0,0.018796988947934405,0.0,0.0037593983549098365,0.0,0.0,0.0037593977895868814,0.0,0
0,3,0,28.4,5,142.0,0.0,0.6,0.035211255207304504,0.021126759075580346,0.0,0.0,0.0,0.0,0.0211267531243827,0
0,1,0,55.5,8,444.0,0.0,0.125,0.018018014771528867,0.0022522522015258513,0.0,0.0,0.0,0.0,0.0022522518464411084,0
6,4,0,25.875,8,207.0,0.75,0.5,0.03864732805900365,0.019323670564073886,0.02898550584611083,0.0,0.375,0.02898549604425274,0.019323664029501825,1
1,2,0,55.2,5,276.0,0.2,0.4,0.018115938747112544,0.007246376549044329,0.0036231882745221644,0.0,0.08000000000000002,0.003623187749422509,0.007246375498845018,0
4,6,0,5.25,4,21.0,1.0,1.5,0.19047582766509016,0.28571414965992875,0.19047609977328583,0.0,1.5,0.19047582766509016,0.28571374149763523,2
0,6,0,26.0,7,182.0,0.0,0.8571428571428571,0.03846152366864474,0.032967031155657626,0.0,0.0,0.0,0.0,0.032967020287409776,0
2,5,0,51.0,6,306.0,0.3333333333333333,0.8333333333333334,0.01960783929258053,0.016339868747063113,0.006535947498825245,0.0,0.2777777777777778,0.0065359464308601765,0.016339866077150444,1
1,1,0,12.666666666666666,6,76.0,0.16666666666666666,0.16666666666666666,0.07894730609423203,0.013157893005540393,0.013157893005540393,0.0,0.027777777777777776,0.013157884349038671,0.013157884349038671,0
2,3,0,37.75,4,151.0,0.5,0.75,0.02649005920793133,0.019867548353142493,0.013245032235428328,0.0,0.375,0.013245029603965666,0.019867544405948498,1
5,3,0,21.25,8,170.0,0.625,0.375,0.04705880138409347,0.01764705778546719,0.029411762975778646,0.0,0.234375,0.029411750865058418,0.017647050519035052,1
2,3,0,28.25,4,113.0,0.5,0.75,0.035398217558153075,0.026548670216931837,0.01769911347795456,0.0,0.375,0.017699108779076538,0.026548663168614806,1
2,1,0,11.875,8,95.0,0.25,0.125,0.08421045540172177,0.010526314681440559,0.021052629362881117,0.0,0.03125,0.021052613850430443,0.010526306925215221,1
4,2,0,25.125,8,201.0,0.5,0.25,0.039800979183689876,0.009950248261181679,0.019900496522363358,0.0,0.125,0.019900489591844938,0.009950244795922469,1
1,1,0,42.142857142857146,7,295.0,0.14285714285714285,0.14285714285714285,0.023728807928757437,0.0033898303935650715,0.0033898303935650715,0.0,0.02040816326530612,0.003389829704108205,0.003389829704108205,0
3,2,0,76.8,5,384.0,0.6,0.4,0.013020831637912548,0.005208333197699657,0.007812499796549485,0.0,0.24,0.0078124989827475285,0.005208332655165019,1
0,1,0,55.6,5,278.0,0.0,0.2,0.017985608275969733,0.00359712217276539,0.0,0.0,0.0,0.0,0.003597121655193947,0
5,1,0,29.714285714285715,7,208.0,0.7142857142857143,0.14285714285714285,0.033653834828036355,0.004807692076553265,0.024038460382766327,0.0,0.10204081632653061,0.024038453448597397,0.004807690689719479,1
1,2,0,22.25,4,89.0,0.25,0.5,0.04494380002525842,0.022471907587426114,0.011235953793713057,0.0,0.125,0.011235950006314605,0.02247190001262921,1
12,12,0,5.25,8,42.0,1.5,1.5,0.19047582766509016,0.285714217687091,0.285714217687091,0.0,2.25,0.28571374149763523,0.28571374149763523,2
5,4,0,28.428571428571427,7,199.0,0.7142857142857143,0.5714285714285714,0.035175867023564365,0.02010050150248736,0.0251256268781092,0.0,0.40816326530612246,0.025125619302545976,0.020100495442036778,1
11,11,0,5.571428571428571,7,39.0,1.5714285714285714,1.5714285714285714,0.17948685733128172,0.282051209730459,0.282051209730459,0.0,2.4693877551020407,0.28205077580629984,0.28205077580629984,2
2,6,0,19.875,8,159.0,0.25,0.75,0.05031444009336348,0.03773584668328008,0.01257861556109336,0.0,0.1875,0.01257861002334087,0.03773583007002261,1
10,11,0,6.714285714285714,7,47.0,1.4285714285714286,1.5714285714285714,0.14893594839326835,0.23404250339521201,0.2127659121774655,0.0,2.2448979591836733,0.21276564056181194,0.2340422046179931,2
3,2,0,61.0,5,305.0,0.6,0.4,0.016393439935501648,0.006557376834184367,0.00983606525127655,0.0,0.24,0.009836063961300988,0.006557375974200659,1
5,2,0,28.0,7,196.0,0.7142857142857143,0.2857142857142857,0.03571427295918823,0.010204081112036677,0.025510202780091695,0.0,0.20408163265306123,0.025510194970848735,0.010204077988339492,1
2,1,0,21.0,7,147.0,0.2857142857142857,0.14285714285714285,0.04761902494332146,0.0068027206256652635,0.013605441251330527,0.0,0.04081632653061224,0.013605435698091844,0.006802717849045922,1
4,4,0,23.875,8,191.0,0.5,0.5,0.0418847992105553,0.020942407280502236,0.020942407280502236,0.0,0.25,0.02094239960527765,0.02094239960527765,1
1,1,0,52.166666666666664,6,313.0,0.16666666666666666,0.16666666666666666,0.019169325398851363,0.0031948880768406366,0.0031948880768406366,0.0,0.027777777777777776,0.003194887566475227,0.003194887566475227,0
2,2,0,65.5,6,393.0,0.3333333333333333,0.3333333333333333,0.01526717324165294,0.0050890583946804485,0.0050890583946804485,0.0,0.1111111111111111,0.005089057747217646,0.005089057747217646,1
2,3,0,23.6,5,118.0,0.4,0.6,0.042372863401329064,0.025423726659006215,0.016949151106004142,0.0,0.24,0.016949145360531628,0.025423718040797436,1
7,7,0,21.0,7,147.0,1.0,1.0,0.04761902494332146,0.04761904437965685,0.04761904437965685,0.0,1.0,0.04761902494332146,0.04761902494332146,1
0,1,0,10.333333333333334,6,62.0,0.0,0.16666666666666666,0.09677409989603236,0.016129029656608118,0.0,0.0,0.0,0.0,0.016129016649338725,0
10,9,0,6.0,7,42.0,1.4285714285714286,1.2857142857142858,0.16666638888935187,0.21428566326531825,0.23809518140590918,0.0,1.8367346938775513,0.23809484127050268,0.21428535714345243,2
2,6,0,21.285714285714285,7,149.0,0.2857142857142857,0.8571428571428571,0.046979843700744574,0.04026845367325814,0.013422817891086047,0.0,0.24489795918367344,0.01342281248592702,0.04026843745778106,1
2,8,0,31.142857142857142,7,218.0,0.2857142857142857,1.1428571428571428,0.03211008143254266,0.03669724602306211,0.009174311505765528,0.0,0.32653061224489793,0.009174308980726473,0.03669723592290589,1
1,1,0,51.0,8,408.0,0.125,0.125,0.01960783929258053,0.0024509803320838155,0.0024509803320838155,0.0,0.015625,0.0024509799115725664,0.0024509799115725664,0
5,4,0,68.0,7,476.0,0.7142857142857143,0.5714285714285714,0.014705880190311736,0.008403361167996615,0.010504201459995768,0.0,0.40816326530612246,0.010504200135936954,0.008403360108749564,1
2,1,0,24.2,5,121.0,0.4,0.2,0.041322296974257454,0.008264462126903956,0.016528924253807913,0.0,0.08000000000000002,0.016528918789702984,0.008264459394851492,1
1,1,0,51.666666666666664,6,310.0,0.16666666666666666,0.16666666666666666,0.019354834963580328,0.0032258063475546343,0.0032258063475546343,0.0,0.027777777777777776,0.003225805827263388,0.003225805827263388,0
3,5,0,36.75,4,147.0,0.75,1.25,0.027210876949421234,0.03401360312832632,0.02040816187699579,0.0,0.9375,0.020408157712065927,0.034013596186776546,1
5,3,0,31.333333333333332,6,188.0,0.8333333333333334,0.5,0.03191488343142018,0.015957445959710322,0.026595743266183868,0.0,0.4166666666666667,0.026595736192850154,0.01595744171571009,1
4,4,0,15.833333333333334,6,95.0,0.6666666666666666,0.6666666666666666,0.06315785484767063,0.042105258725762235,0.042105258725762235,0.0,0.4444444444444444,0.04210523656511375,0.04210523656511375,1
1,4,0,23.0,6,138.0,0.16666666666666666,0.6666666666666666,0.043478241965981754,0.028985505145977888,0.007246376286494472,0.0,0.1111111111111111,0.007246373660996959,0.028985494643987836,1
9,8,0,5.5,6,33.0,1.5,1.3333333333333333,0.18181785124027047,0.242424168962373,0.27272719008266966,0.0,2.0,0.2727267768604057,0.24242380165369395,2
2,4,0,24.428571428571427,7,171.0,0.2857142857142857,0.5714285714285714,0.040935655757333905,0.02339181149755488,0.01169590574877744,0.0,0.16326530612244897,0.011695901644952544,0.02339180328990509,1
2,2,0,25.5,4,102.0,0.5,0.5,0.03921567089581533,0.01960784121491753,0.01960784121491753,0.0,0.25,0.019607835447907666,0.019607835447907666,1
2,4,0,21.5,4,86.0,0.5,1.0,0.0465116062736715,0.04651162249864854,0.02325581124932427,0.0,0.5,0.02325580313683575,0.0465116062736715,1
1,5,0,32.8,5,164.0,0.2,1.0,0.03048779558298915,0.030487803019036402,0.00609756060380728,0.0,0.2,0.006097559116597831,0.03048779558298915,1
0,5,0,24.6,5,123.0,0.0,1.0,0.04065038997951627,0.04065040319915421,0.0,0.0,0.0,0.0,0.04065038997951627,0
5,5,0,71.57142857142857,7,501.0,0.7142857142857143,0.7142857142857143,0.013972053936040368,0.009980039720957292,0.009980039720957292,0.0,0.5102040816326531,0.009980038525743121,0.009980038525743121,1
1,0,0,10.833333333333334,6,65.0,0.16666666666666666,0.0,0.09230760710067036,0.0,0.015384613017751844,0.0,0.0,0.015384601183445059,0.0,0
1,4,0,27.0,4,108.0,0.25,1.0,0.03703702331962099,0.037037033607682075,0.009259258401920519,0.0,0.25,0.009259255829905248,0.03703702331962099,1
12,8,0,5.375,8,43.0,1.5,1.0,0.18604616549550607,0.1860464683612864,0.27906970254192964,0.0,1.5,0.27906924824325907,0.18604616549550607,2
0,6,0,28.833333333333332,6,173.0,0.0,1.0,0.03468206889639229,0.03468207892011104,0.0,0.0,0.0,0.0,0.03468206889639229,0
0,0,0,11.2,5,56.0,0.0,0.0,0.08928563456639772,0.0,0.0,0.0,0.0,0.0,0.0,0
3,4,0,24.5,4,98.0,0.75,1.0,0.04081630987089393,0.04081632236568139,0.030612241774261043,0.0,0.75,0.030612232403170445,0.04081630987089393,1
0,0,0,57.0,4,228.0,0.0,0.0,0.017543856571253232,0.0,0.0,0.0,0.0,0.0,0.0,0
5,7,0,5.8,5,29.0,1.0,1.4,0.1724134958388003,0.24137922711061136,0.17241373365043666,0.0,1.4,0.1724134958388003,0.2413788941743204,2
4,5,0,54.857142857142854,7,384.0,0.5714285714285714,0.7142857142857143,0.0182291633436421,0.013020832994249141,0.010416666395399314,0.0,0.40816326530612246,0.010416664767795486,0.013020830959744358,1
2,6,0,23.857142857142858,7,167.0,0.2857142857142857,0.8571428571428571,0.04191615009502691,0.03592814156118913,0.011976047187063042,0.0,0.24489795918367344,0.011976042884293402,0.035928128652880205,1
2,4,0,23.571428571428573,7,165.0,0.2857142857142857,0.5714285714285714,0.04242422442608661,0.024242422773186497,0.012121211386593249,0.0,0.16326530612244897,0.012121206978881888,0.024242413957763775,1
0,3,0,46.8,5,234.0,0.0,0.6,0.02136751680181265,0.01282051227262768,0.0,0.0,0.0,0.0,0.01282051008108759,0
1,1,0,7.0,8,56.0,0.125,0.125,0.14285693877580175,0.017857139668367914,0.017857139668367914,0.0,0.015625,0.017857117346975218,0.017857117346975218,1
1,6,0,25.625,8,205.0,0.125,0.75,0.03902437501487804,0.029268291255205303,0.0048780485425342175,0.0,0.09375,0.004878046876859755,0.029268281261158532,1
0,0,0,54.0,4,216.0,0.0,0.0,0.01851851508916387,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,0,29.714285714285715,7,208.0,0.5714285714285714,0.7142857142857143,0.033653834828036355,0.024038460382766327,0.01923076830621306,0.0,0.40816326530612246,0.019230762758877917,0.024038453448597397,1
3,8,0,25.375,8,203.0,0.375,1.0,0.03940885146449204,0.03940886505375049,0.014778324395156434,0.0,0.375,0.014778319299184514,0.03940885146449204,1
3,6,0,56.5,8,452.0,0.375,0.75,0.017699111911661607,0.013274335989505842,0.006637167994752921,0.0,0.28125,0.006637166966873102,0.013274333933746205,1
7,7,0,34.375,8,275.0,0.875,0.875,0.029090900628101633,0.025454544528925656,0.025454544528925656,0.0,0.765625,0.02545453804958893,0.02545453804958893,1
0,3,0,33.0,4,132.0,0.0,0.75,0.030303021120296626,0.022727271005509773,0.0,0.0,0.0,0.0,0.02272726584022247,0
10,12,0,4.625,8,37.0,1.25,1.5,0.2162157487227055,0.3243242366691252,0.270270197224271,0.0,1.875,0.27026968590338185,0.32432362308405827,2
0,0,0,56.666666666666664,6,340.0,0.0,0.0,0.01764705570934311,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0,0,44.25,4,177.0,0.0,0.0,0.022598864949409048,0.0,0.0,0.0,0.0,0.0,0.0,0
1,3,0,22.0,5,110.0,0.2,0.6,0.04545452479339782,0.027272724793388655,0.009090908264462886,0.0,0.12,0.009090904958679565,0.027272714876038693,1
3,1,0,62.0,4,248.0,0.75,0.25,0.016129029656608118,0.004032257901925084,0.012096773705775254,0.0,0.1875,0.012096772242456089,0.0040322574141520295,1
2,0,0,12.5,6,75.0,0.3333333333333333,0.0,0.0799999360000512,0.0,0.026666663111111585,0.0,0.0,0.0266666453333504,0.0,0
6,7,0,4.75,4,19.0,1.5,1.75,0.2105258725771104,0.36842085872586383,0.31578930747931183,0.0,2.625,0.31578880886566557,0.3684202770099432,2
2,1,0,23.75,4,95.0,0.5,0.25,0.042105245429370344,0.010526314681440559,0.021052629362881117,0.0,0.125,0.021052622714685172,0.010526311357342586,1
0,1,0,50.714285714285715,7,355.0,0.0,0.14285714285714285,0.01971830597103826,0.0028169013291013713,0.0,0.0,0.0,0.0,0.0028169008530054655,0
1,0,0,38.333333333333336,6,230.0,0.16666666666666666,0.0,0.026086949716447896,0.0,0.004347825897920613,0.0,0.0,0.004347824952741316,0.0,0
5,0,0,21.5,4,86.0,1.25,0.0,0.0465116062736715,0.0,0.058139528123310684,0.0,0.0,0.05813950784208938,0.0,0
0,1,0,45.2,5,226.0,0.0,0.2,0.022123888910644044,0.004424778565275285,0.0,0.0,0.0,0.0,0.004424777782128809,0
6,4,0,54.142857142857146,7,379.0,0.8571428571428571,0.5714285714285714,0.018469653580802766,0.010554089431290516,0.015831134146935776,0.0,0.48979591836734687,0.015831131640688084,0.010554087760458722,1
1,4,0,30.166666666666668,6,181.0,0.16666666666666666,0.6666666666666666,0.033149160282046314,0.02209944629284827,0.005524861573212068,0.0,0.1111111111111111,0.005524860047007718,0.022099440188030874,1
0,2,0,57.625,8,461.0,0.0,0.25,0.01735357616423841,0.004338394699817903,0.0,0.0,0.0,0.0,0.0043383940410596025,0
4,6,0,63.5,6,381.0,0.6666666666666666,1.0,0.015748029016058422,0.015748031082728844,0.010498687388485896,0.0,0.6666666666666666,0.010498686010705614,0.015748029016058422,1
4,6,0,68.125,8,545.0,0.5,0.75,0.01467889692786834,0.01100917410992341,0.007339449406615607,0.0,0.375,0.00733944846393417,0.011009172695901254,1
